시도교육청명,행정표준코드,학교명,학교과정명,분석단위ID,학교표시명,전체일수,방학일수,메인분석일수,휴업일수,수업일수,추론방학일수
강원특별자치도교육청,7902039,석정여자중학교,중학교,K10_7902039_중학교,석정여자중학교 (중학교),365,78,287,97,190,0
강원특별자치도교육청,7912020,대관령초등학교,초등학교,K10_7912020_초등학교,대관령초등학교 (초등학교),365,60,305,116,189,0
강원특별자치도교육청,7912021,거문초등학교,초등학교,K10_7912021_초등학교,거문초등학교 (초등학교),365,85,280,93,187,0
강원특별자치도교육청,7912022,계촌초등학교,초등학교,K10_7912022_초등학교,계촌초등학교 (초등학교),365,83,282,94,188,0
강원특별자치도교육청,7912023,대화초등학교,초등학교,K10_7912023_초등학교,대화초등학교 (초등학교),365,83,282,95,187,0
강원특별자치도교육청,7912024,도성초등학교,초등학교,K10_7912024_초등학교,도성초등학교 (초등학교),365,79,286,96,190,0
강원특별자치도교육청,7912025,면온초등학교,초등학교,K10_7912025_초등학교,면온초등학교 (초등학교),365,84,281,92,189,0
강원특별자치도교육청,7912026,미탄초등학교,초등학교,K10_7912026_초등학교,미탄초등학교 (초등학교),365,82,283,95,188,0
강원특별자치도교육청,7912027,방림초등학교,초등학교,K10_7912027_초등학교,방림초등학교 (초등학교),365,84,281,93,188,0
강원특별자치도교육청,7912028,봉평초등학교,초등학교,K10_7912028_초등학교,봉평초등학교 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7912029,속사초등학교,초등학교,K10_7912029_초등학교,속사초등학교 (초등학교),365,82,283,94,189,0
강원특별자치도교육청,7912030,신리초등학교,초등학교,K10_7912030_초등학교,신리초등학교 (초등학교),365,85,280,92,188,0
강원특별자치도교육청,7912031,안미초등학교,초등학교,K10_7912031_초등학교,안미초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7912032,장평초등학교,초등학교,K10_7912032_초등학교,장평초등학교 (초등학교),365,82,283,93,190,0
강원특별자치도교육청,7912033,주진초등학교,초등학교,K10_7912033_초등학교,주진초등학교 (초등학교),365,85,280,91,189,0
강원특별자치도교육청,7912034,진부초등학교,초등학교,K10_7912034_초등학교,진부초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7912035,평창초등학교,초등학교,K10_7912035_초등학교,평창초등학교 (초등학교),365,82,283,94,189,0
강원특별자치도교육청,7912036,호명초등학교,초등학교,K10_7912036_초등학교,호명초등학교 (초등학교),365,82,283,95,188,0
강원특별자치도교육청,7912037,횡계초등학교,초등학교,K10_7912037_초등학교,횡계초등학교 (초등학교),365,85,280,93,187,0
강원특별자치도교육청,7912038,대관령중학교,중학교,K10_7912038_중학교,대관령중학교 (중학교),365,81,284,95,189,0
강원특별자치도교육청,7912039,계촌중학교,중학교,K10_7912039_중학교,계촌중학교 (중학교),365,82,283,95,188,0
강원특별자치도교육청,7912040,대화중학교,중학교,K10_7912040_중학교,대화중학교 (중학교),365,82,283,93,190,0
강원특별자치도교육청,7912041,미탄중학교,중학교,K10_7912041_중학교,미탄중학교 (중학교),365,82,283,92,191,0
강원특별자치도교육청,7912042,봉평중학교,중학교,K10_7912042_중학교,봉평중학교 (중학교),365,83,282,92,190,0
강원특별자치도교육청,7912043,용전중학교,중학교,K10_7912043_중학교,용전중학교 (중학교),365,82,283,93,190,0
강원특별자치도교육청,7912044,진부중학교,중학교,K10_7912044_중학교,진부중학교 (중학교),365,84,281,93,188,0
강원특별자치도교육청,7912045,평창중학교,중학교,K10_7912045_중학교,평창중학교 (중학교),365,83,282,93,189,0
강원특별자치도교육청,7922018,갈래초등학교,초등학교,K10_7922018_초등학교,갈래초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7922019,고한초등학교,초등학교,K10_7922019_초등학교,고한초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7922020,남선초등학교,초등학교,K10_7922020_초등학교,남선초등학교 (초등학교),365,82,283,95,188,0
강원특별자치도교육청,7922021,남평초등학교,초등학교,K10_7922021_초등학교,남평초등학교 (초등학교),365,80,285,95,190,0
강원특별자치도교육청,7922022,백전초등학교,초등학교,K10_7922022_초등학교,백전초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7922023,벽탄초등학교,초등학교,K10_7922023_초등학교,벽탄초등학교 (초등학교),365,71,294,105,189,0
강원특별자치도교육청,7922024,봉양초등학교,초등학교,K10_7922024_초등학교,봉양초등학교 (초등학교),365,82,283,93,190,0
강원특별자치도교육청,7922025,북평초등학교,초등학교,K10_7922025_초등학교,북평초등학교 (초등학교),365,85,280,92,188,0
강원특별자치도교육청,7922026,사북초등학교,초등학교,K10_7922026_초등학교,사북초등학교 (초등학교),365,82,283,93,190,0
강원특별자치도교육청,7922027,여량초등학교,초등학교,K10_7922027_초등학교,여량초등학교 (초등학교),365,82,283,93,190,0
강원특별자치도교육청,7922028,예미초등학교,초등학교,K10_7922028_초등학교,예미초등학교 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7922029,임계초등학교,초등학교,K10_7922029_초등학교,임계초등학교 (초등학교),365,79,286,96,190,0
강원특별자치도교육청,7922030,정선초등학교,초등학교,K10_7922030_초등학교,정선초등학교 (초등학교),365,81,284,96,188,0
강원특별자치도교육청,7922031,증산초등학교,초등학교,K10_7922031_초등학교,증산초등학교 (초등학교),365,81,284,97,187,0
강원특별자치도교육청,7922032,함백초등학교,초등학교,K10_7922032_초등학교,함백초등학교 (초등학교),365,85,280,92,188,0
강원특별자치도교육청,7922033,화동초등학교,초등학교,K10_7922033_초등학교,화동초등학교 (초등학교),365,78,287,98,189,0
강원특별자치도교육청,7922035,예미초등학교운치분교장,초등학교,K10_7922035_초등학교,예미초등학교운치분교장 (초등학교),365,74,291,102,189,0
강원특별자치도교육청,7922036,정선초등학교가수분교장,초등학교,K10_7922036_초등학교,정선초등학교가수분교장 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7922037,고한중학교,중학교,K10_7922037_중학교,고한중학교 (중학교),365,83,282,93,189,0
강원특별자치도교육청,7922038,나전중학교,중학교,K10_7922038_중학교,나전중학교 (중학교),365,82,283,93,190,0
강원특별자치도교육청,7922039,사북중학교,중학교,K10_7922039_중학교,사북중학교 (중학교),365,78,287,97,190,0
강원특별자치도교육청,7922040,여량중학교,중학교,K10_7922040_중학교,여량중학교 (중학교),365,80,285,96,189,0
강원특별자치도교육청,7922041,임계중학교,중학교,K10_7922041_중학교,임계중학교 (중학교),365,82,283,93,190,0
강원특별자치도교육청,7922042,정선중학교,중학교,K10_7922042_중학교,정선중학교 (중학교),365,82,283,94,189,0
강원특별자치도교육청,7922043,함백중학교,중학교,K10_7922043_중학교,함백중학교 (중학교),365,69,296,96,200,0
강원특별자치도교육청,7922044,화동중학교,중학교,K10_7922044_중학교,화동중학교 (중학교),365,79,286,99,187,0
강원특별자치도교육청,7922045,문곡중학교,중학교,K10_7922045_중학교,문곡중학교 (중학교),365,78,287,98,189,0
강원특별자치도교육청,7932014,근남초등학교,초등학교,K10_7932014_초등학교,근남초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7932015,김화초등학교,초등학교,K10_7932015_초등학교,김화초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7932016,내대초등학교,초등학교,K10_7932016_초등학교,내대초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7932017,도창초등학교,초등학교,K10_7932017_초등학교,도창초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7932018,동송초등학교,초등학교,K10_7932018_초등학교,동송초등학교 (초등학교),365,82,283,95,188,0
강원특별자치도교육청,7932019,묘장초등학교,초등학교,K10_7932019_초등학교,묘장초등학교 (초등학교),365,79,286,96,190,0
강원특별자치도교육청,7932020,문혜초등학교,초등학교,K10_7932020_초등학교,문혜초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7932021,서면초등학교,초등학교,K10_7932021_초등학교,서면초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7932022,신철원초등학교,초등학교,K10_7932022_초등학교,신철원초등학교 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7932023,오덕초등학교,초등학교,K10_7932023_초등학교,오덕초등학교 (초등학교),365,82,283,93,190,0
강원특별자치도교육청,7932024,와수초등학교,초등학교,K10_7932024_초등학교,와수초등학교 (초등학교),365,82,283,95,188,0
강원특별자치도교육청,7932025,용정초등학교,초등학교,K10_7932025_초등학교,용정초등학교 (초등학교),365,78,287,98,189,0
강원특별자치도교육청,7932026,장흥초등학교,초등학교,K10_7932026_초등학교,장흥초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7932027,철원초등학교,초등학교,K10_7932027_초등학교,철원초등학교 (초등학교),365,79,286,96,190,0
강원특별자치도교육청,7932028,청양초등학교,초등학교,K10_7932028_초등학교,청양초등학교 (초등학교),365,84,281,93,188,0
강원특별자치도교육청,7932029,토성초등학교,초등학교,K10_7932029_초등학교,토성초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7932030,김화여자중학교,중학교,K10_7932030_중학교,김화여자중학교 (중학교),365,76,289,97,192,0
강원특별자치도교육청,7932031,김화중학교,중학교,K10_7932031_중학교,김화중학교 (중학교),365,76,289,99,190,0
강원특별자치도교육청,7932032,신철원중학교,중학교,K10_7932032_중학교,신철원중학교 (중학교),365,79,286,96,190,0
강원특별자치도교육청,7932033,철원여자중학교,중학교,K10_7932033_중학교,철원여자중학교 (중학교),365,47,318,106,212,0
강원특별자치도교육청,7932034,철원중학교,중학교,K10_7932034_중학교,철원중학교 (중학교),365,79,286,97,189,0
강원특별자치도교육청,7942016,광덕초등학교,초등학교,K10_7942016_초등학교,광덕초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7942017,다목초등학교,초등학교,K10_7942017_초등학교,다목초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7942019,사내초등학교,초등학교,K10_7942019_초등학교,사내초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7942020,산양초등학교,초등학교,K10_7942020_초등학교,산양초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7942021,상승초등학교,초등학교,K10_7942021_초등학교,상승초등학교 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7942022,실내초등학교,초등학교,K10_7942022_초등학교,실내초등학교 (초등학교),365,82,283,93,190,0
강원특별자치도교육청,7942024,용암초등학교,초등학교,K10_7942024_초등학교,용암초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7942025,원천초등학교,초등학교,K10_7942025_초등학교,원천초등학교 (초등학교),365,84,281,93,188,0
강원특별자치도교육청,7942026,유촌초등학교,초등학교,K10_7942026_초등학교,유촌초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7942027,풍산초등학교,초등학교,K10_7942027_초등학교,풍산초등학교 (초등학교),365,83,282,92,190,0
강원특별자치도교육청,7942028,화천초등학교,초등학교,K10_7942028_초등학교,화천초등학교 (초등학교),365,82,283,94,189,0
강원특별자치도교육청,7942030,간동중학교,중학교,K10_7942030_중학교,간동중학교 (중학교),365,79,286,97,189,0
강원특별자치도교육청,7942031,사내중학교,중학교,K10_7942031_중학교,사내중학교 (중학교),365,81,284,94,190,0
강원특별자치도교육청,7942032,상서중학교,중학교,K10_7942032_중학교,상서중학교 (중학교),365,80,285,96,189,0
강원특별자치도교육청,7942033,화천중학교,중학교,K10_7942033_중학교,화천중학교 (중학교),365,79,286,97,189,0
강원특별자치도교육청,7952013,도촌초등학교,초등학교,K10_7952013_초등학교,도촌초등학교 (초등학교),365,79,286,96,190,0
강원특별자치도교육청,7952014,방산초등학교,초등학교,K10_7952014_초등학교,방산초등학교 (초등학교),365,84,281,92,189,0
강원특별자치도교육청,7952015,비봉초등학교,초등학교,K10_7952015_초등학교,비봉초등학교 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7952016,양구초등학교,초등학교,K10_7952016_초등학교,양구초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7952017,용하초등학교,초등학교,K10_7952017_초등학교,용하초등학교 (초등학교),365,80,285,95,190,0
강원특별자치도교육청,7952018,원당초등학교,초등학교,K10_7952018_초등학교,원당초등학교 (초등학교),365,78,287,98,189,0
강원특별자치도교육청,7952019,임당초등학교,초등학교,K10_7952019_초등학교,임당초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7952020,죽리초등학교,초등학교,K10_7952020_초등학교,죽리초등학교 (초등학교),365,80,285,95,190,0
강원특별자치도교육청,7952021,한전초등학교,초등학교,K10_7952021_초등학교,한전초등학교 (초등학교),365,84,281,93,188,0
강원특별자치도교육청,7952022,해안초등학교,초등학교,K10_7952022_초등학교,해안초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7952023,대암중학교,중학교,K10_7952023_중학교,대암중학교 (중학교),365,76,289,97,192,0
강원특별자치도교육청,7952024,방산중학교,중학교,K10_7952024_중학교,방산중학교 (중학교),365,80,285,96,189,0
강원특별자치도교육청,7952025,석천중학교,중학교,K10_7952025_중학교,석천중학교 (중학교),365,66,299,99,200,0
강원특별자치도교육청,7952026,양구중학교,중학교,K10_7952026_중학교,양구중학교 (중학교),365,78,287,98,189,0
강원특별자치도교육청,7952027,용하중학교,중학교,K10_7952027_중학교,용하중학교 (중학교),365,77,288,98,190,0
강원특별자치도교육청,7952028,해안중학교,중학교,K10_7952028_중학교,해안중학교 (중학교),365,83,282,93,189,0
강원특별자치도교육청,7962015,귀둔초등학교,초등학교,K10_7962015_초등학교,귀둔초등학교 (초등학교),365,85,280,91,189,0
강원특별자치도교육청,7962016,기린초등학교,초등학교,K10_7962016_초등학교,기린초등학교 (초등학교),365,85,280,92,188,0
강원특별자치도교육청,7962017,부평초등학교,초등학교,K10_7962017_초등학교,부평초등학교 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7962018,상남초등학교,초등학교,K10_7962018_초등학교,상남초등학교 (초등학교),365,84,281,93,188,0
강원특별자치도교육청,7962019,서화초등학교,초등학교,K10_7962019_초등학교,서화초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7962020,어론초등학교,초등학교,K10_7962020_초등학교,어론초등학교 (초등학교),365,82,283,95,188,0
강원특별자치도교육청,7962021,용대초등학교,초등학교,K10_7962021_초등학교,용대초등학교 (초등학교),365,84,281,93,188,0
강원특별자치도교육청,7962022,원통초등학교,초등학교,K10_7962022_초등학교,원통초등학교 (초등학교),365,80,285,95,190,0
강원특별자치도교육청,7962023,월학초등학교,초등학교,K10_7962023_초등학교,월학초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7962024,인제남초등학교,초등학교,K10_7962024_초등학교,인제남초등학교 (초등학교),365,90,275,94,181,0
강원특별자치도교육청,7962025,인제초등학교,초등학교,K10_7962025_초등학교,인제초등학교 (초등학교),365,82,283,95,188,0
강원특별자치도교육청,7962026,하남초등학교,초등학교,K10_7962026_초등학교,하남초등학교 (초등학교),365,76,289,100,189,0
강원특별자치도교육청,7962027,한계초등학교,초등학교,K10_7962027_초등학교,한계초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7962028,기린초등학교진동분교장,초등학교,K10_7962028_초등학교,기린초등학교진동분교장 (초등학교),365,83,282,92,190,0
강원특별자치도교육청,7962030,기린중학교,중학교,K10_7962030_중학교,기린중학교 (중학교),365,28,337,109,228,0
강원특별자치도교육청,7962031,상남중학교,중학교,K10_7962031_중학교,상남중학교 (중학교),365,53,312,104,208,0
강원특별자치도교육청,7962032,서화중학교,중학교,K10_7962032_중학교,서화중학교 (중학교),365,28,337,112,225,0
강원특별자치도교육청,7962033,신남중학교,중학교,K10_7962033_중학교,신남중학교 (중학교),365,78,287,98,189,0
강원특별자치도교육청,7962034,원통중학교,중학교,K10_7962034_중학교,원통중학교 (중학교),365,52,313,124,189,0
강원특별자치도교육청,7962035,인제중학교,중학교,K10_7962035_중학교,인제중학교 (중학교),365,80,285,96,189,0
강원특별자치도교육청,7972013,간성초등학교,초등학교,K10_7972013_초등학교,간성초등학교 (초등학교),365,84,281,92,189,0
강원특별자치도교육청,7972014,거성초등학교,초등학교,K10_7972014_초등학교,거성초등학교 (초등학교),365,79,286,96,190,0
강원특별자치도교육청,7972015,거진초등학교,초등학교,K10_7972015_초등학교,거진초등학교 (초등학교),365,85,280,92,188,0
강원특별자치도교육청,7972016,공현진초등학교,초등학교,K10_7972016_초등학교,공현진초등학교 (초등학교),365,79,286,96,190,0
강원특별자치도교육청,7972017,광산초등학교,초등학교,K10_7972017_초등학교,광산초등학교 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7972018,대진초등학교,초등학교,K10_7972018_초등학교,대진초등학교 (초등학교),365,80,285,97,188,0
강원특별자치도교육청,7972019,도학초등학교,초등학교,K10_7972019_초등학교,도학초등학교 (초등학교),365,83,282,92,190,0
강원특별자치도교육청,7972020,동광초등학교,초등학교,K10_7972020_초등학교,동광초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7972021,아야진초등학교,초등학교,K10_7972021_초등학교,아야진초등학교 (초등학교),365,81,284,94,190,0
강원특별자치도교육청,7972022,오호초등학교,초등학교,K10_7972022_초등학교,오호초등학교 (초등학교),365,84,281,93,188,0
강원특별자치도교육청,7972023,인흥초등학교,초등학교,K10_7972023_초등학교,인흥초등학교 (초등학교),365,82,283,95,188,0
강원특별자치도교육청,7972024,죽왕초등학교,초등학교,K10_7972024_초등학교,죽왕초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7972025,천진초등학교,초등학교,K10_7972025_초등학교,천진초등학교 (초등학교),365,78,287,98,189,0
강원특별자치도교육청,7972028,거진중학교,중학교,K10_7972028_중학교,거진중학교 (중학교),365,83,282,93,189,0
강원특별자치도교육청,7972029,고성중학교,중학교,K10_7972029_중학교,고성중학교 (중학교),365,79,286,96,190,0
강원특별자치도교육청,7972030,대진중학교,중학교,K10_7972030_중학교,대진중학교 (중학교),365,79,286,97,189,0
강원특별자치도교육청,7972031,동광중학교,중학교,K10_7972031_중학교,동광중학교 (중학교),365,54,311,119,192,0
경기도교육청,1342100,한국선진학교,고등학교,J10_1342100_고등학교,한국선진학교 (고등학교),365,77,288,99,189,0
경기도교육청,1342100,한국선진학교,중학교,J10_1342100_중학교,한국선진학교 (중학교),365,77,288,99,189,0
경기도교육청,1342100,한국선진학교,초등학교,J10_1342100_초등학교,한국선진학교 (초등학교),365,78,287,99,188,0
경기도교육청,1342101,한국경진학교,고등학교,J10_1342101_고등학교,한국경진학교 (고등학교),365,73,292,103,189,0
경기도교육청,1342101,한국경진학교,중학교,J10_1342101_중학교,한국경진학교 (중학교),365,73,292,103,189,0
경기도교육청,1342101,한국경진학교,초등학교,J10_1342101_초등학교,한국경진학교 (초등학교),365,73,292,103,189,0
경기도교육청,7530045,경기과학고등학교,고등학교,J10_7530045_고등학교,경기과학고등학교 (고등학교),365,2,363,125,238,0
경기도교육청,7530046,경기체육고등학교,고등학교,J10_7530046_고등학교,경기체육고등학교 (고등학교),365,72,293,104,189,0
경기도교육청,7530047,계남고등학교,고등학교,J10_7530047_고등학교,계남고등학교 (고등학교),365,76,289,100,189,0
경기도교육청,7530048,과천고등학교,고등학교,J10_7530048_고등학교,과천고등학교 (고등학교),365,77,288,101,187,0
경기도교육청,7530049,관인고등학교,고등학교,J10_7530049_고등학교,관인고등학교 (고등학교),365,58,307,103,204,0
경기도교육청,7530050,광명고등학교,고등학교,J10_7530050_고등학교,광명고등학교 (고등학교),365,81,284,95,189,0
경기도교육청,7530051,광명북고등학교,고등학교,J10_7530051_고등학교,광명북고등학교 (고등학교),365,69,296,107,189,0
경기도교육청,7530053,광문고등학교,고등학교,J10_7530053_고등학교,광문고등학교 (고등학교),365,78,287,98,189,0
경기도교육청,7530054,구리고등학교,고등학교,J10_7530054_고등학교,구리고등학교 (고등학교),365,77,288,98,190,0
경기도교육청,7530055,구리여자고등학교,고등학교,J10_7530055_고등학교,구리여자고등학교 (고등학교),365,76,289,98,191,0
경기도교육청,7530057,권선고등학교,고등학교,J10_7530057_고등학교,권선고등학교 (고등학교),365,78,287,98,189,0
경기도교육청,7530058,김포고등학교,고등학교,J10_7530058_고등학교,김포고등학교 (고등학교),365,75,290,101,189,0
경기도교육청,7530059,남한고등학교,고등학교,J10_7530059_고등학교,남한고등학교 (고등학교),365,83,282,94,188,0
경기도교육청,7530060,능곡고등학교,고등학교,J10_7530060_고등학교,능곡고등학교 (고등학교),365,66,299,110,189,0
경기도교육청,7530063,동안고등학교,고등학교,J10_7530063_고등학교,동안고등학교 (고등학교),365,53,312,123,189,0
경기도교육청,7530064,무원고등학교,고등학교,J10_7530064_고등학교,무원고등학교 (고등학교),365,79,286,95,191,0
경기도교육청,7530065,문산고등학교,고등학교,J10_7530065_고등학교,문산고등학교 (고등학교),365,79,286,97,189,0
경기도교육청,7530066,백마고등학교,고등학교,J10_7530066_고등학교,백마고등학교 (고등학교),365,81,284,94,190,0
경기도교육청,7530067,백석고등학교,고등학교,J10_7530067_고등학교,백석고등학교 (고등학교),365,82,283,95,188,0
경기도교육청,7530068,백신고등학교,고등학교,J10_7530068_고등학교,백신고등학교 (고등학교),365,80,285,96,189,0
경기도교육청,7530069,백운고등학교,고등학교,J10_7530069_고등학교,백운고등학교 (고등학교),365,79,286,97,189,0
경기도교육청,7530070,부명고등학교,고등학교,J10_7530070_고등학교,부명고등학교 (고등학교),365,77,288,101,187,0
경기도교육청,7530071,부천고등학교,고등학교,J10_7530071_고등학교,부천고등학교 (고등학교),365,68,297,108,189,0
경기도교육청,7530072,부천북고등학교,고등학교,J10_7530072_고등학교,부천북고등학교 (고등학교),365,78,287,97,190,0
경기도교육청,7530073,부천여자고등학교,고등학교,J10_7530073_고등학교,부천여자고등학교 (고등학교),365,79,286,97,189,0
경기도교육청,7530074,부흥고등학교,고등학교,J10_7530074_고등학교,부흥고등학교 (고등학교),365,54,311,104,207,0
경기도교육청,7530075,분당고등학교,고등학교,J10_7530075_고등학교,분당고등학교 (고등학교),365,72,293,98,195,0
경기도교육청,7530076,분당중앙고등학교,고등학교,J10_7530076_고등학교,분당중앙고등학교 (고등학교),365,74,291,102,189,0
경기도교육청,7530077,불곡고등학교,고등학교,J10_7530077_고등학교,불곡고등학교 (고등학교),365,71,294,103,191,0
경기도교육청,7530079,산본고등학교,고등학교,J10_7530079_고등학교,산본고등학교 (고등학교),365,76,289,100,189,0
경기도교육청,7530081,서현고등학교,고등학교,J10_7530081_고등학교,서현고등학교 (고등학교),365,73,292,101,191,0
경기도교육청,7530082,서해고등학교,고등학교,J10_7530082_고등학교,서해고등학교 (고등학교),365,77,288,100,188,0
경기도교육청,7530083,설악고등학교,고등학교,J10_7530083_고등학교,설악고등학교 (고등학교),365,79,286,97,189,0
경기도교육청,7530085,성남여자고등학교,고등학교,J10_7530085_고등학교,성남여자고등학교 (고등학교),365,66,299,110,189,0
경기도교육청,7530086,성호고등학교,고등학교,J10_7530086_고등학교,성호고등학교 (고등학교),365,62,303,114,189,0
경기도교육청,7530087,소사고등학교,고등학교,J10_7530087_고등학교,소사고등학교 (고등학교),365,78,287,98,189,0
경기도교육청,7530088,소하고등학교,고등학교,J10_7530088_고등학교,소하고등학교 (고등학교),365,53,312,123,189,0
경기도교육청,7530089,수내고등학교,고등학교,J10_7530089_고등학교,수내고등학교 (고등학교),365,64,301,112,189,0
경기도교육청,7530090,수리고등학교,고등학교,J10_7530090_고등학교,수리고등학교 (고등학교),365,76,289,100,189,0
경기도교육청,7530091,수성고등학교,고등학교,J10_7530091_고등학교,수성고등학교 (고등학교),365,56,309,120,189,0
경기도교육청,7530092,수원여자고등학교,고등학교,J10_7530092_고등학교,수원여자고등학교 (고등학교),365,79,286,97,189,0
경기도교육청,7530093,수지고등학교,고등학교,J10_7530093_고등학교,수지고등학교 (고등학교),365,76,289,97,192,0
경기도교육청,7530094,숙지고등학교,고등학교,J10_7530094_고등학교,숙지고등학교 (고등학교),365,74,291,101,190,0
경기도교육청,7530095,심원고등학교,고등학교,J10_7530095_고등학교,심원고등학교 (고등학교),365,52,313,125,188,0
경기도교육청,7530096,안성고등학교,고등학교,J10_7530096_고등학교,안성고등학교 (고등학교),365,78,287,97,190,0
경기도교육청,7530097,안성여자고등학교,고등학교,J10_7530097_고등학교,안성여자고등학교 (고등학교),365,79,286,98,188,0
경기도교육청,7530098,안양고등학교,고등학교,J10_7530098_고등학교,안양고등학교 (고등학교),365,79,286,96,190,0
경기도교육청,7530101,영덕고등학교,고등학교,J10_7530101_고등학교,영덕고등학교 (고등학교),365,83,282,93,189,0
경기도교육청,7530102,용인고등학교,고등학교,J10_7530102_고등학교,용인고등학교 (고등학교),365,81,284,94,190,0
경기도교육청,7530104,용호고등학교,고등학교,J10_7530104_고등학교,용호고등학교 (고등학교),365,77,288,98,190,0
경기도교육청,7530105,원곡고등학교,고등학교,J10_7530105_고등학교,원곡고등학교 (고등학교),365,76,289,98,191,0
경기도교육청,7530106,원미고등학교,고등학교,J10_7530106_고등학교,원미고등학교 (고등학교),365,53,312,123,189,0
경기도교육청,7530107,원종고등학교,고등학교,J10_7530107_고등학교,원종고등학교 (고등학교),365,77,288,99,189,0
경기도교육청,7530108,은행고등학교,고등학교,J10_7530108_고등학교,은행고등학교 (고등학교),365,78,287,98,189,0
경기도교육청,7530109,의정부고등학교,고등학교,J10_7530109_고등학교,의정부고등학교 (고등학교),365,71,294,104,190,0
경기도교육청,7530110,의정부여자고등학교,고등학교,J10_7530110_고등학교,의정부여자고등학교 (고등학교),365,75,290,100,190,0
경기도교육청,7530111,이매고등학교,고등학교,J10_7530111_고등학교,이매고등학교 (고등학교),365,76,289,103,186,0
경기도교육청,7530112,이천고등학교,고등학교,J10_7530112_고등학교,이천고등학교 (고등학교),365,75,290,99,191,0
경기도교육청,7530113,이포고등학교,고등학교,J10_7530113_고등학교,이포고등학교 (고등학교),365,80,285,97,188,0
경기도교육청,7530114,인창고등학교,고등학교,J10_7530114_고등학교,인창고등학교 (고등학교),365,76,289,100,189,0
경기도교육청,7530115,일산동고등학교,고등학교,J10_7530115_고등학교,일산동고등학교 (고등학교),365,77,288,100,188,0
경기도교육청,7530116,장호원고등학교,고등학교,J10_7530116_고등학교,장호원고등학교 (고등학교),365,53,312,124,188,0
경기도교육청,7530117,저동고등학교,고등학교,J10_7530117_고등학교,저동고등학교 (고등학교),365,78,287,98,189,0
경기도교육청,7530119,정발고등학교,고등학교,J10_7530119_고등학교,정발고등학교 (고등학교),365,79,286,95,191,0
경기도교육청,7530120,정왕고등학교,고등학교,J10_7530120_고등학교,정왕고등학교 (고등학교),365,80,285,95,190,0
경기도교육청,7530122,주엽고등학교,고등학교,J10_7530122_고등학교,주엽고등학교 (고등학교),365,63,302,97,205,0
경기도교육청,7530123,중산고등학교,고등학교,J10_7530123_고등학교,중산고등학교 (고등학교),365,70,295,106,189,0
경기도교육청,7530124,중원고등학교,고등학교,J10_7530124_고등학교,중원고등학교 (고등학교),365,52,313,124,189,0
경기도교육청,7530125,중흥고등학교,고등학교,J10_7530125_고등학교,중흥고등학교 (고등학교),365,53,312,123,189,0
경기도교육청,7530126,청명고등학교,고등학교,J10_7530126_고등학교,청명고등학교 (고등학교),365,81,284,94,190,0
경기도교육청,7530127,청운고등학교,고등학교,J10_7530127_고등학교,청운고등학교 (고등학교),365,79,286,98,188,0
경기도교육청,7530128,충현고등학교,고등학교,J10_7530128_고등학교,충현고등학교 (고등학교),365,75,290,98,192,0
경기도교육청,7530129,태장고등학교,고등학교,J10_7530129_고등학교,태장고등학교 (고등학교),365,79,286,96,190,0
경기도교육청,7530130,퇴계원고등학교,고등학교,J10_7530130_고등학교,퇴계원고등학교 (고등학교),365,51,314,124,190,0
