시도교육청코드,시도교육청명,행정표준코드,학교명,학교과정명,분석단위ID,학교표시명,분석일수,휴업일수,수업일수,평균기억점수,평균위험점수,최대위험점수,최저기억점수,고위험일수,휴업일비율,고위험일비율,최종위험지수,위험등급,방학일수,추론방학일수,위험백분위,상대위험등급
R10,경상북도교육청,8750804,한국해양마이스터고등학교,고등학교,R10_8750804_고등학교,한국해양마이스터고등학교 (고등학교),285,94,191,77.69103490351814,22.308965096481852,64.12987959849261,35.8701204015074,3,32.98245614035088,1.0526315789473684,15.932065041221506,매우 낮음,80,0,4.109263657957245,하위 20%
S10,경상남도교육청,9081011,대방초등학교,초등학교,S10_9081011_초등학교,대방초등학교 (초등학교),281,91,190,78.00257780848779,21.997422191512207,70.39519412433549,29.604805875664503,5,32.38434163701068,1.7793594306049825,15.932003363240039,매우 낮음,84,0,4.097387173396674,하위 20%
S10,경상남도교육청,9051046,평거초등학교,초등학교,S10_9051046_초등학교,평거초등학교 (초등학교),281,91,190,78.00257780848779,21.997422191512207,70.39519412433549,29.604805875664503,5,32.38434163701068,1.7793594306049825,15.932003363240039,매우 낮음,84,0,4.097387173396674,하위 20%
R10,경상북도교육청,8851138,영남삼육중학교,중학교,R10_8851138_중학교,영남삼육중학교 (중학교),282,92,190,78.0002123041958,21.99978769580421,70.39524615885205,29.60475384114795,5,32.62411347517731,1.773049645390071,15.931766280679966,매우 낮음,83,0,4.085510688836105,하위 20%
C10,부산광역시교육청,7211022,재송중학교,중학교,C10_7211022_중학교,재송중학교 (중학교),309,100,209,77.93416622496419,22.065833775035802,70.39524695499733,29.604753045002663,5,32.362459546925564,1.6181229773462782,15.931520535728945,매우 낮음,56,0,4.077593032462391,하위 20%
C10,부산광역시교육청,7181090,부산진중학교,중학교,C10_7181090_중학교,부산진중학교 (중학교),278,90,188,78.01189097208398,21.98810902791603,70.39523974189993,29.604760258100068,5,32.37410071942446,1.7985611510791366,15.931244664864959,매우 낮음,87,0,4.069675376088678,하위 20%
S10,경상남도교육청,9022057,석전초등학교,초등학교,S10_9022057_초등학교,석전초등학교 (초등학교),279,90,189,78.00961284267628,21.990387157323717,70.39478582487364,29.605214175126367,5,32.25806451612903,1.7921146953405016,15.93090541872875,매우 낮음,86,0,4.061757719714965,하위 20%
S10,경상남도교육청,9201006,마천초등학교,초등학교,S10_9201006_초등학교,마천초등학교 (초등학교),281,91,190,78.00430164504057,21.995698354959437,70.39523974189993,29.604760258100068,5,32.38434163701068,1.7793594306049825,15.930796677653099,매우 낮음,84,0,4.0538400633412515,하위 20%
C10,부산광역시교육청,7181089,부산진여자중학교,중학교,C10_7181089_중학교,부산진여자중학교 (중학교),278,90,188,78.01264621574616,21.987353784253827,70.39523974189993,29.604760258100068,5,32.37410071942446,1.7985611510791366,15.930715994301417,매우 낮음,87,0,4.045922406967538,하위 20%
C10,부산광역시교육청,7171017,두송중학교,중학교,C10_7171017_중학교,두송중학교 (중학교),340,112,228,77.87237194275356,22.12762805724644,70.395246953887,29.604753046113,5,32.94117647058823,1.4705882352941175,15.930516110660742,매우 낮음,25,0,4.038004750593824,하위 20%
R10,경상북도교육청,8750453,안강전자고등학교,고등학교,R10_8750453_고등학교,안강전자고등학교 (고등학교),341,111,230,77.87251653951759,22.127483460482402,70.39524695499733,29.604753045002663,5,32.55131964809384,1.466275659824047,15.929121120284893,매우 낮음,24,0,4.030087094220111,하위 20%
R10,경상북도교육청,8781045,개령서부초등학교,초등학교,R10_8781045_초등학교,개령서부초등학교 (초등학교),278,91,187,78.01499499832082,21.985005001679188,70.39523974189993,29.604760258100068,5,32.73381294964029,1.7985611510791366,15.92907184649917,매우 낮음,87,0,4.022169437846398,하위 20%
R10,경상북도교육청,8761211,청하중학교,중학교,R10_8761211_중학교,청하중학교 (중학교),317,104,213,77.64993716101067,22.350062838989324,64.12988056312915,35.87011943687086,3,32.80757097791798,0.9463722397476341,15.928955659216816,매우 낮음,48,0,4.014251781472685,하위 20%
D10,대구광역시교육청,7261093,대구학정초등학교,초등학교,D10_7261093_초등학교,대구학정초등학교 (초등학교),279,91,188,78.01347787386158,21.98652212613843,70.39478582487364,29.605214175126367,5,32.61648745519714,1.7921146953405016,15.928199896899049,매우 낮음,86,0,4.002375296912114,하위 20%
D10,대구광역시교육청,7261079,대구구암초등학교,초등학교,D10_7261079_초등학교,대구구암초등학교 (초등학교),279,91,188,78.01347787386158,21.98652212613843,70.39478582487364,29.605214175126367,5,32.61648745519714,1.7921146953405016,15.928199896899049,매우 낮음,86,0,4.002375296912114,하위 20%
J10,경기도교육청,7611072,정지초등학교,초등학교,J10_7611072_초등학교,정지초등학교 (초등학교),281,92,189,77.70315074152134,22.296849258478648,64.12987959849261,35.8701204015074,3,32.74021352313167,1.0676156583629894,15.928079178443948,매우 낮음,84,0,3.986539984164687,하위 20%
J10,경기도교육청,7621069,성라초등학교,초등학교,J10_7621069_초등학교,성라초등학교 (초등학교),281,92,189,77.70315074152134,22.296849258478648,64.12987959849261,35.8701204015074,3,32.74021352313167,1.0676156583629894,15.928079178443948,매우 낮음,84,0,3.986539984164687,하위 20%
S10,경상남도교육청,9161015,상리초등학교,초등학교,S10_9161015_초등학교,상리초등학교 (초등학교),280,90,190,78.01229786457597,21.98770213542402,70.39519412433549,29.604805875664503,5,32.142857142857146,1.7857142857142856,15.927105780511098,매우 낮음,85,0,3.974663499604117,하위 20%
B10,서울특별시교육청,7010245,진선여자고등학교,고등학교,B10_7010245_고등학교,진선여자고등학교 (고등학교),313,104,209,77.93212439577643,22.06787560422358,70.395246953887,29.604753046113,5,33.22683706070288,1.5974440894568689,15.926746149793566,매우 낮음,52,0,3.9667458432304037,하위 20%
S10,경상남도교육청,9111028,오비초등학교,초등학교,S10_9111028_초등학교,오비초등학교 (초등학교),279,91,188,78.01591220970882,21.98408779029119,70.39478582487364,29.605214175126367,5,32.61648745519714,1.7921146953405016,15.926495861805982,매우 낮음,86,0,3.95882818685669,하위 20%
P10,전북특별자치도교육청,8442041,순창북중학교,중학교,P10_8442041_중학교,순창북중학교 (중학교),282,91,191,78.00860325301318,21.991396746986826,70.39524615885205,29.60475384114795,5,32.269503546099294,1.773049645390071,15.925892616507799,매우 낮음,83,0,3.950910530482977,하위 20%
C10,부산광역시교육청,7181082,동항중학교,중학교,C10_7181082_중학교,동항중학교 (중학교),279,91,188,78.01686238211869,21.98313761788131,70.39523974189993,29.604760258100068,5,32.61648745519714,1.7921146953405016,15.925830741119068,매우 낮음,86,0,3.9429928741092635,하위 20%
R10,경상북도교육청,8851057,경산동부초등학교,초등학교,R10_8851057_초등학교,경산동부초등학교 (초등학교),282,94,188,78.01023972701636,21.98976027298365,70.39523974189993,29.604760258100068,5,33.33333333333333,1.773049645390071,15.924747084705574,매우 낮음,83,0,3.93507521773555,하위 20%
J10,경기도교육청,7530145,과천여자고등학교,고등학교,J10_7530145_고등학교,과천여자고등학교 (고등학교),318,105,213,77.65477684488698,22.345223155113015,64.12988056312915,35.87011943687086,3,33.0188679245283,0.9433962264150944,15.924675076503638,매우 낮음,47,0,3.9231987331749805,하위 20%
J10,경기도교육청,7581151,원미중학교,중학교,J10_7581151_중학교,원미중학교 (중학교),318,105,213,77.65477684488698,22.345223155113015,64.12988056312915,35.87011943687086,3,33.0188679245283,0.9433962264150944,15.924675076503638,매우 낮음,47,0,3.9231987331749805,하위 20%
C10,부산광역시교육청,7171099,부산알로이시오초등학교,초등학교,C10_7171099_초등학교,부산알로이시오초등학교 (초등학교),283,92,191,78.00845898093313,21.991541019066876,70.39478582487364,29.605214175126367,5,32.50883392226148,1.76678445229682,15.924114049035857,매우 낮음,82,0,3.91132224861441,하위 20%
C10,부산광역시교육청,7181105,부산동중학교,중학교,C10_7181105_중학교,부산동중학교 (중학교),281,92,189,78.01428609369319,21.98571390630681,70.39523974189993,29.604760258100068,5,32.74021352313167,1.7793594306049825,15.92380756359626,매우 낮음,84,0,3.9034045922406966,하위 20%
H10,울산광역시교육청,7491174,현대청운중학교,중학교,H10_7491174_중학교,현대청운중학교 (중학교),284,92,192,78.00698652658313,21.993013473416877,70.39524615885205,29.60475384114795,5,32.3943661971831,1.7605633802816902,15.92327844547632,매우 낮음,81,0,3.8954869358669835,하위 20%
C10,부산광역시교육청,7181026,동일중앙초등학교,초등학교,C10_7181026_초등학교,동일중앙초등학교 (초등학교),277,90,187,78.02661579848046,21.973384201519533,70.39478582487364,29.605214175126367,5,32.49097472924188,1.8050541516245486,15.922885186551037,매우 낮음,88,0,3.88756927949327,하위 20%
C10,부산광역시교육청,7171084,청학초등학교,초등학교,C10_7171084_초등학교,청학초등학교 (초등학교),282,92,190,78.01344042131575,21.986559578684243,70.39478582487364,29.605214175126367,5,32.62411347517731,1.773049645390071,15.92250659869599,매우 낮음,83,0,3.879651623119557,하위 20%
M10,충청북도교육청,8000533,이은학교,고등학교,M10_8000533_고등학교,이은학교 (고등학교),292,97,195,77.69644750585813,22.30355249414186,64.12987182349652,35.870128176503485,3,33.21917808219178,1.0273972602739725,15.920705923981494,매우 낮음,73,0,3.867775138558987,하위 20%
M10,충청북도교육청,8000533,이은학교,중학교,M10_8000533_중학교,이은학교 (중학교),292,97,195,77.69644750585813,22.30355249414186,64.12987182349652,35.870128176503485,3,33.21917808219178,1.0273972602739725,15.920705923981494,매우 낮음,73,0,3.867775138558987,하위 20%
B10,서울특별시교육청,7061098,덕성여자중학교,중학교,B10_7061098_중학교,덕성여자중학교 (중학교),314,106,208,77.93868174692426,22.06131825307575,70.395246953887,29.604753046113,5,33.75796178343949,1.5923566878980893,15.92062978352245,매우 낮음,51,0,3.8558986539984166,하위 20%
C10,부산광역시교육청,7171076,옥천초등학교,초등학교,C10_7171076_초등학교,옥천초등학교 (초등학교),281,92,189,78.01885989229606,21.981140107703943,70.39478582487364,29.605214175126367,5,32.74021352313167,1.7793594306049825,15.920605904574254,매우 낮음,84,0,3.847980997624703,하위 20%
C10,부산광역시교육청,7150100,부산고등학교,고등학교,C10_7150100_고등학교,부산고등학교 (고등학교),282,93,189,78.01620532359682,21.983794676403175,70.39523974189993,29.604760258100068,5,32.97872340425532,1.773049645390071,15.920571167099242,매우 낮음,83,0,3.84006334125099,하위 20%
S10,경상남도교육청,9211015,월천초등학교,초등학교,S10_9211015_초등학교,월천초등학교 (초등학교),275,89,186,78.03610616544715,21.96389383455284,70.39519412433549,29.604805875664503,5,32.36363636363636,1.8181818181818181,15.920180229641533,매우 낮음,90,0,3.8321456848772764,하위 20%
K10,강원특별자치도교육청,7882037,반곡초등학교,초등학교,K10_7882037_초등학교,반곡초등학교 (초등학교),282,91,191,78.01811478173913,21.981885218260878,70.39523974189993,29.604760258100068,5,32.269503546099294,1.773049645390071,15.919234546399634,매우 낮음,83,0,3.8242280285035632,하위 20%
R10,경상북도교육청,8931022,가천초등학교,초등학교,R10_8931022_초등학교,가천초등학교 (초등학교),281,92,189,78.02163372121463,21.978366278785373,70.39519412433549,29.604805875664503,5,32.74021352313167,1.7793594306049825,15.918664224331254,매우 낮음,84,0,3.8163103721298497,하위 20%
J10,경기도교육청,7681005,문산북중학교,중학교,J10_7681005_중학교,문산북중학교 (중학교),311,103,208,77.67287202792174,22.32712797207826,64.12988056312915,35.87011943687086,3,33.11897106109325,0.964630225080386,15.918378647978896,매우 낮음,54,0,3.808392715756136,하위 20%
M10,충청북도교육청,8000195,청주대성고등학교,고등학교,M10_8000195_고등학교,청주대성고등학교 (고등학교),282,92,190,77.71607715761694,22.283922842383056,64.12987182349652,35.870128176503485,3,32.62411347517731,1.0638297872340425,15.917894925838352,매우 낮음,83,0,3.800475059382423,하위 20%
C10,부산광역시교육청,7181079,동양중학교,중학교,C10_7181079_중학교,동양중학교 (중학교),279,90,189,78.0304213114062,21.969578688593803,70.39523974189993,29.604760258100068,5,32.25806451612903,1.7921146953405016,15.91633949061781,매우 낮음,86,0,3.776722090261283,하위 20%
R10,경상북도교육청,8801140,금오중학교,중학교,R10_8801140_중학교,금오중학교 (중학교),279,90,189,78.0304213114062,21.969578688593803,70.39523974189993,29.604760258100068,5,32.25806451612903,1.7921146953405016,15.91633949061781,매우 낮음,86,0,3.776722090261283,하위 20%
P10,전북특별자치도교육청,8321235,전북베이커리고등학교,고등학교,P10_8321235_고등학교,전북베이커리고등학교 (고등학교),279,90,189,78.0304213114062,21.969578688593803,70.39523974189993,29.604760258100068,5,32.25806451612903,1.7921146953405016,15.91633949061781,매우 낮음,86,0,3.776722090261283,하위 20%
D10,대구광역시교육청,7271245,새본리중학교,중학교,D10_7271245_중학교,새본리중학교 (중학교),279,90,189,78.0304213114062,21.969578688593803,70.39523974189993,29.604760258100068,5,32.25806451612903,1.7921146953405016,15.91633949061781,매우 낮음,86,0,3.776722090261283,하위 20%
R10,경상북도교육청,8901023,병곡초등학교,초등학교,R10_8901023_초등학교,병곡초등학교 (초등학교),279,90,189,78.0304213114062,21.969578688593803,70.39523974189993,29.604760258100068,5,32.25806451612903,1.7921146953405016,15.91633949061781,매우 낮음,86,0,3.776722090261283,하위 20%
H10,울산광역시교육청,7501077,두서초등학교,초등학교,H10_7501077_초등학교,두서초등학교 (초등학교),279,90,189,78.03042210165412,21.969577898345875,70.39519412433549,29.604805875664503,5,32.25806451612903,1.7921146953405016,15.916338937444262,매우 낮음,86,0,3.7529691211401426,하위 20%
D10,대구광역시교육청,7251027,대구제일중학교,중학교,D10_7251027_중학교,대구제일중학교 (중학교),285,94,191,77.71421971417216,22.285780285827837,64.12987959849261,35.8701204015074,3,32.98245614035088,1.0526315789473684,15.915835673763695,매우 낮음,80,0,3.7450514647664295,하위 20%
C10,부산광역시교육청,7211077,죽성초등학교,초등학교,C10_7211077_초등학교,죽성초등학교 (초등학교),278,90,188,78.03434258593688,21.96565741406312,70.39519412433549,29.604805875664503,5,32.37410071942446,1.7985611510791366,15.915528535167923,매우 낮음,87,0,3.737133808392716,하위 20%
S10,경상남도교육청,9010333,물금고등학교,고등학교,S10_9010333_고등학교,물금고등학교 (고등학교),283,92,191,77.86984796235248,22.13015203764751,64.12987959849261,35.8701204015074,4,32.50883392226148,1.4134275618374559,15.915134694904491,매우 낮음,82,0,3.729216152019002,하위 20%
E10,인천광역시교육청,7321061,인천삼목초등학교장봉분교장,초등학교,E10_7321061_초등학교,인천삼목초등학교장봉분교장 (초등학교),314,102,212,77.67423375881256,22.32576624118744,64.12988056312915,35.87011943687086,3,32.48407643312102,0.9554140127388535,15.914660572652863,매우 낮음,51,0,3.721298495645289,하위 20%
R10,경상북도교육청,8801152,옥계중학교,중학교,R10_8801152_중학교,옥계중학교 (중학교),278,90,188,78.03596034822473,21.96403965177526,70.39523974189993,29.604760258100068,5,32.37410071942446,1.7985611510791366,15.914396101566421,매우 낮음,87,0,3.681710213776722,하위 20%
E10,인천광역시교육청,7351036,심도중학교,중학교,E10_7351036_중학교,심도중학교 (중학교),278,90,188,78.03596034822473,21.96403965177526,70.39523974189993,29.604760258100068,5,32.37410071942446,1.7985611510791366,15.914396101566421,매우 낮음,87,0,3.681710213776722,하위 20%
R10,경상북도교육청,8831046,낙동동부초등학교,초등학교,R10_8831046_초등학교,낙동동부초등학교 (초등학교),278,90,188,78.03596034822473,21.96403965177526,70.39523974189993,29.604760258100068,5,32.37410071942446,1.7985611510791366,15.914396101566421,매우 낮음,87,0,3.681710213776722,하위 20%
D10,대구광역시교육청,7251301,대구팔공초등학교,초등학교,D10_7251301_초등학교,대구팔공초등학교 (초등학교),278,90,188,78.03596034822473,21.96403965177526,70.39523974189993,29.604760258100068,5,32.37410071942446,1.7985611510791366,15.914396101566421,매우 낮음,87,0,3.681710213776722,하위 20%
D10,대구광역시교육청,7251302,대구팔공중학교,중학교,D10_7251302_중학교,대구팔공중학교 (중학교),278,90,188,78.03596034822473,21.96403965177526,70.39523974189993,29.604760258100068,5,32.37410071942446,1.7985611510791366,15.914396101566421,매우 낮음,87,0,3.681710213776722,하위 20%
P10,전북특별자치도교육청,8432041,오수중학교,중학교,P10_8432041_중학교,오수중학교 (중학교),278,90,188,78.03596034822473,21.96403965177526,70.39523974189993,29.604760258100068,5,32.37410071942446,1.7985611510791366,15.914396101566421,매우 낮음,87,0,3.681710213776722,하위 20%
C10,부산광역시교육청,7211010,광안중학교,중학교,C10_7211010_중학교,광안중학교 (중학교),278,90,188,78.03596034822473,21.96403965177526,70.39523974189993,29.604760258100068,5,32.37410071942446,1.7985611510791366,15.914396101566421,매우 낮음,87,0,3.681710213776722,하위 20%
R10,경상북도교육청,8941063,석전중학교,중학교,R10_8941063_중학교,석전중학교 (중학교),278,90,188,78.03596034822473,21.96403965177526,70.39523974189993,29.604760258100068,5,32.37410071942446,1.7985611510791366,15.914396101566421,매우 낮음,87,0,3.681710213776722,하위 20%
P10,전북특별자치도교육청,8462049,부안중학교,중학교,P10_8462049_중학교,부안중학교 (중학교),278,90,188,78.03596034822473,21.96403965177526,70.39523974189993,29.604760258100068,5,32.37410071942446,1.7985611510791366,15.914396101566421,매우 낮음,87,0,3.681710213776722,하위 20%
R10,경상북도교육청,8821053,영천중앙초등학교화남분교장,초등학교,R10_8821053_초등학교,영천중앙초등학교화남분교장 (초등학교),282,92,190,78.0251668222667,21.974833177733302,70.39523974189993,29.604760258100068,5,32.62411347517731,1.773049645390071,15.914298118030331,매우 낮음,83,0,3.642121931908155,하위 20%
B10,서울특별시교육청,7134101,서울양남초등학교,초등학교,B10_7134101_초등학교,서울양남초등학교 (초등학교),279,91,188,78.03337951123976,21.96662048876025,70.39523974189993,29.604760258100068,5,32.61648745519714,1.7921146953405016,15.914268750734323,매우 낮음,86,0,3.634204275534442,하위 20%
C10,부산광역시교육청,7191080,안민초등학교,초등학교,C10_7191080_초등학교,안민초등학교 (초등학교),281,92,189,78.02921300635379,21.97078699364621,70.39478582487364,29.605214175126367,5,32.74021352313167,1.7793594306049825,15.913358724733841,매우 낮음,84,0,3.6262866191607284,하위 20%
G10,대전광역시교육청,7451029,대전문정중학교,중학교,G10_7451029_중학교,대전문정중학교 (중학교),281,93,188,77.72471299958754,22.275287000412472,64.1298805617838,35.870119438216186,3,33.096085409252666,1.0676156583629894,15.912985597797626,매우 낮음,84,0,3.618368962787015,하위 20%
S10,경상남도교육청,9201008,병곡초등학교,초등학교,S10_9201008_초등학교,병곡초등학교 (초등학교),278,90,188,78.03843341692561,21.96156658307439,70.39519412433549,29.604805875664503,5,32.37410071942446,1.7985611510791366,15.912664953475812,매우 낮음,87,0,3.6104513064133017,하위 20%
D10,대구광역시교육청,7271089,대구노전초등학교,초등학교,D10_7271089_초등학교,대구노전초등학교 (초등학교),279,91,188,78.03618134217983,21.963818657820166,70.39478582487364,29.605214175126367,5,32.61648745519714,1.7921146953405016,15.912307469076266,매우 낮음,86,0,3.602533650039588,하위 20%
S10,경상남도교육청,9091038,수남초등학교,초등학교,S10_9091038_초등학교,수남초등학교 (초등학교),282,92,190,77.72419625485873,22.275803745141285,64.12932184228495,35.87067815771505,3,32.62411347517731,1.0638297872340425,15.912211557769112,매우 낮음,83,0,3.594615993665875,하위 20%
Q10,전라남도교육청,8651013,삼호서중학교,중학교,Q10_8651013_중학교,삼호서중학교 (중학교),280,91,189,78.03455893755716,21.965441062442835,70.39523974189993,29.604760258100068,5,32.5,1.7857142857142856,15.91152302942427,매우 낮음,85,0,3.5827395091053047,하위 20%
R10,경상북도교육청,8801145,상모중학교,중학교,R10_8801145_중학교,상모중학교 (중학교),280,91,189,78.03455893755716,21.965441062442835,70.39523974189993,29.604760258100068,5,32.5,1.7857142857142856,15.91152302942427,매우 낮음,85,0,3.5827395091053047,하위 20%
C10,부산광역시교육청,7171091,을숙도초등학교,초등학교,C10_7171091_초등학교,을숙도초등학교 (초등학교),280,92,188,78.03470816324845,21.96529183675156,70.39478582487364,29.605214175126367,5,32.857142857142854,1.7857142857142856,15.911418571440379,매우 낮음,85,0,3.527315914489311,하위 20%
C10,부산광역시교육청,7171093,광일초등학교,초등학교,C10_7171093_초등학교,광일초등학교 (초등학교),280,92,188,78.03470816324845,21.96529183675156,70.39478582487364,29.605214175126367,5,32.857142857142854,1.7857142857142856,15.911418571440379,매우 낮음,85,0,3.527315914489311,하위 20%
C10,부산광역시교육청,7211051,반석초등학교,초등학교,C10_7211051_초등학교,반석초등학교 (초등학교),280,92,188,78.03470816324845,21.96529183675156,70.39478582487364,29.605214175126367,5,32.857142857142854,1.7857142857142856,15.911418571440379,매우 낮음,85,0,3.527315914489311,하위 20%
C10,부산광역시교육청,7181025,동원초등학교,초등학교,C10_7181025_초등학교,동원초등학교 (초등학교),280,92,188,78.03470816324845,21.96529183675156,70.39478582487364,29.605214175126367,5,32.857142857142854,1.7857142857142856,15.911418571440379,매우 낮음,85,0,3.527315914489311,하위 20%
C10,부산광역시교육청,7181013,가평초등학교,초등학교,C10_7181013_초등학교,가평초등학교 (초등학교),280,92,188,78.03470816324845,21.96529183675156,70.39478582487364,29.605214175126367,5,32.857142857142854,1.7857142857142856,15.911418571440379,매우 낮음,85,0,3.527315914489311,하위 20%
C10,부산광역시교육청,7201085,서감초등학교,초등학교,C10_7201085_초등학교,서감초등학교 (초등학교),280,92,188,78.03470816324845,21.96529183675156,70.39478582487364,29.605214175126367,5,32.857142857142854,1.7857142857142856,15.911418571440379,매우 낮음,85,0,3.527315914489311,하위 20%
C10,부산광역시교육청,7171068,송도초등학교,초등학교,C10_7171068_초등학교,송도초등학교 (초등학교),280,92,188,78.03470816324845,21.96529183675156,70.39478582487364,29.605214175126367,5,32.857142857142854,1.7857142857142856,15.911418571440379,매우 낮음,85,0,3.527315914489311,하위 20%
C10,부산광역시교육청,7171072,신촌초등학교,초등학교,C10_7171072_초등학교,신촌초등학교 (초등학교),280,92,188,78.03470816324845,21.96529183675156,70.39478582487364,29.605214175126367,5,32.857142857142854,1.7857142857142856,15.911418571440379,매우 낮음,85,0,3.527315914489311,하위 20%
C10,부산광역시교육청,7181051,양정초등학교,초등학교,C10_7181051_초등학교,양정초등학교 (초등학교),280,92,188,78.03470816324845,21.96529183675156,70.39478582487364,29.605214175126367,5,32.857142857142854,1.7857142857142856,15.911418571440379,매우 낮음,85,0,3.527315914489311,하위 20%
C10,부산광역시교육청,7181061,운산초등학교,초등학교,C10_7181061_초등학교,운산초등학교 (초등학교),280,92,188,78.03470816324845,21.96529183675156,70.39478582487364,29.605214175126367,5,32.857142857142854,1.7857142857142856,15.911418571440379,매우 낮음,85,0,3.527315914489311,하위 20%
C10,부산광역시교육청,7171065,사하초등학교,초등학교,C10_7171065_초등학교,사하초등학교 (초등학교),280,92,188,78.03470816324845,21.96529183675156,70.39478582487364,29.605214175126367,5,32.857142857142854,1.7857142857142856,15.911418571440379,매우 낮음,85,0,3.527315914489311,하위 20%
C10,부산광역시교육청,7191085,연산초등학교,초등학교,C10_7191085_초등학교,연산초등학교 (초등학교),280,92,188,78.03470816324845,21.96529183675156,70.39478582487364,29.605214175126367,5,32.857142857142854,1.7857142857142856,15.911418571440379,매우 낮음,85,0,3.527315914489311,하위 20%
S10,경상남도교육청,9022039,무학초등학교,초등학교,S10_9022039_초등학교,무학초등학교 (초등학교),281,91,190,78.03312020676643,21.96687979323357,70.39519412433549,29.604805875664503,5,32.38434163701068,1.7793594306049825,15.910623684444992,매우 낮음,84,0,3.4758511480601744,하위 20%
H10,울산광역시교육청,7491210,중산초등학교,초등학교,H10_7491210_초등학교,중산초등학교 (초등학교),278,90,188,78.04155151683989,21.9584484831601,70.39519412433549,29.604805875664503,5,32.37410071942446,1.7985611510791366,15.91048228353581,매우 낮음,87,0,3.4679334916864613,하위 20%
S10,경상남도교육청,9111029,옥포초등학교,초등학교,S10_9111029_초등학교,옥포초등학교 (초등학교),280,92,188,78.03683254650386,21.96316745349613,70.39478582487364,29.605214175126367,5,32.857142857142854,1.7857142857142856,15.909931503161577,매우 낮음,85,0,3.4600158353127477,하위 20%
B10,서울특별시교육청,7121356,화계중학교,중학교,B10_7121356_중학교,화계중학교 (중학교),315,101,214,77.95275671717174,22.047243282828262,70.39524695499733,29.604753045002663,5,32.06349206349206,1.5873015873015872,15.909260774170258,매우 낮음,50,0,3.4520981789390337,하위 20%
C10,부산광역시교육청,7211059,수미초등학교,초등학교,C10_7211059_초등학교,수미초등학교 (초등학교),278,90,188,78.04362259136234,21.956377408637668,70.39478582487364,29.605214175126367,5,32.37410071942446,1.7985611510791366,15.909032531370107,매우 낮음,87,0,3.3689627870150436,하위 20%
C10,부산광역시교육청,7171059,동신초등학교,초등학교,C10_7171059_초등학교,동신초등학교 (초등학교),278,90,188,78.04362259136234,21.956377408637668,70.39478582487364,29.605214175126367,5,32.37410071942446,1.7985611510791366,15.909032531370107,매우 낮음,87,0,3.3689627870150436,하위 20%
C10,부산광역시교육청,7171058,동삼초등학교,초등학교,C10_7171058_초등학교,동삼초등학교 (초등학교),278,90,188,78.04362259136234,21.956377408637668,70.39478582487364,29.605214175126367,5,32.37410071942446,1.7985611510791366,15.909032531370107,매우 낮음,87,0,3.3689627870150436,하위 20%
C10,부산광역시교육청,7201077,모산초등학교,초등학교,C10_7201077_초등학교,모산초등학교 (초등학교),278,90,188,78.04362259136234,21.956377408637668,70.39478582487364,29.605214175126367,5,32.37410071942446,1.7985611510791366,15.909032531370107,매우 낮음,87,0,3.3689627870150436,하위 20%
C10,부산광역시교육청,7201090,신천초등학교,초등학교,C10_7201090_초등학교,신천초등학교 (초등학교),278,90,188,78.04362259136234,21.956377408637668,70.39478582487364,29.605214175126367,5,32.37410071942446,1.7985611510791366,15.909032531370107,매우 낮음,87,0,3.3689627870150436,하위 20%
C10,부산광역시교육청,7201056,대상초등학교,초등학교,C10_7201056_초등학교,대상초등학교 (초등학교),278,90,188,78.04362259136234,21.956377408637668,70.39478582487364,29.605214175126367,5,32.37410071942446,1.7985611510791366,15.909032531370107,매우 낮음,87,0,3.3689627870150436,하위 20%
C10,부산광역시교육청,7201067,동궁초등학교,초등학교,C10_7201067_초등학교,동궁초등학교 (초등학교),278,90,188,78.04362259136234,21.956377408637668,70.39478582487364,29.605214175126367,5,32.37410071942446,1.7985611510791366,15.909032531370107,매우 낮음,87,0,3.3689627870150436,하위 20%
C10,부산광역시교육청,7171069,승학초등학교,초등학교,C10_7171069_초등학교,승학초등학교 (초등학교),278,90,188,78.04362259136234,21.956377408637668,70.39478582487364,29.605214175126367,5,32.37410071942446,1.7985611510791366,15.909032531370107,매우 낮음,87,0,3.3689627870150436,하위 20%
C10,부산광역시교육청,7211075,좌산초등학교,초등학교,C10_7211075_초등학교,좌산초등학교 (초등학교),278,90,188,78.04362259136234,21.956377408637668,70.39478582487364,29.605214175126367,5,32.37410071942446,1.7985611510791366,15.909032531370107,매우 낮음,87,0,3.3689627870150436,하위 20%
C10,부산광역시교육청,7181024,동양초등학교,초등학교,C10_7181024_초등학교,동양초등학교 (초등학교),278,90,188,78.04362259136234,21.956377408637668,70.39478582487364,29.605214175126367,5,32.37410071942446,1.7985611510791366,15.909032531370107,매우 낮음,87,0,3.3689627870150436,하위 20%
C10,부산광역시교육청,7171080,중리초등학교,초등학교,C10_7171080_초등학교,중리초등학교 (초등학교),278,90,188,78.04362259136234,21.956377408637668,70.39478582487364,29.605214175126367,5,32.37410071942446,1.7985611510791366,15.909032531370107,매우 낮음,87,0,3.3689627870150436,하위 20%
C10,부산광역시교육청,7171083,청동초등학교,초등학교,C10_7171083_초등학교,청동초등학교 (초등학교),278,90,188,78.04362259136234,21.956377408637668,70.39478582487364,29.605214175126367,5,32.37410071942446,1.7985611510791366,15.909032531370107,매우 낮음,87,0,3.3689627870150436,하위 20%
